,station_id,station_name,region_name,month,tm_m,tmax_max,tmin_min,rrr24,climate
321,40700,Parsabad,Ardebil,2016-10,13.2161,27.2,-0.1,46.45,Moderate
322,40700,Parsabad,Ardebil,2016-11,7.51,22.1,-6.2,10.63,Cold
323,40700,Parsabad,Ardebil,2016-12,2.93548,19.3,-8.0,10.24,Cold
324,40700,Parsabad,Ardebil,2017-01,3.7,19.4,-6.8,14.01,Cold
325,40700,Parsabad,Ardebil,2017-02,3.37857,21.8,-10.3,38.32,Cold
326,40700,Parsabad,Ardebil,2017-03,9.76129,23.6,-0.8,6.12,Cold
327,40700,Parsabad,Ardebil,2017-04,13.24,28.0,0.9,10.41,Moderate
328,40700,Parsabad,Ardebil,2017-05,20.62,32.5,11.8,13.93,Warm
329,40700,Parsabad,Ardebil,2017-06,24.7633,37.6,15.5,5.7,Warm
330,40700,Parsabad,Ardebil,2017-07,27.8323,39.8,16.2,0.3,Warm
331,40700,Parsabad,Ardebil,2017-08,27.7581,40.2,16.9,0.0,Warm
332,40700,Parsabad,Ardebil,2017-09,23.7067,34.6,10.5,10.22,Warm
333,40700,Parsabad,Ardebil,2017-10,15.7,27.2,6.4,53.8,Moderate
334,40700,Parsabad,Ardebil,2017-11,10.3567,21.2,-2.6,18.02,Moderate
335,40700,Parsabad,Ardebil,2017-12,6.68064,20.6,-1.6,6.31,Cold
336,40700,Parsabad,Ardebil,2018-01,4.45667,16.0,-4.3,32.93,Cold
337,40700,Parsabad,Ardebil,2018-02,6.52273,20.3,-3.8,25.94,Cold
338,40700,Parsabad,Ardebil,2018-03,10.3519,24.2,0.3,30.52,Moderate
339,40700,Parsabad,Ardebil,2018-04,13.2733,25.7,0.7,22.5,Moderate
340,40700,Parsabad,Ardebil,2018-05,21.0613,35.3,3.7,19.01,Warm
341,40700,Parsabad,Ardebil,2018-06,25.3733,42.6,13.0,32.22,Warm
342,40700,Parsabad,Ardebil,2018-07,29.6903,44.0,18.6,6.01,Warm
343,40700,Parsabad,Ardebil,2018-08,26.5065,37.0,14.4,0.02,Warm
344,40700,Parsabad,Ardebil,2018-09,23.1207,32.8,13.6,30.9,Warm
345,40700,Parsabad,Ardebil,2018-10,17.7839,30.5,6.0,14.12,Moderate
346,40700,Parsabad,Ardebil,2018-11,10.6833,22.1,1.6,17.26,Moderate
347,40700,Parsabad,Ardebil,2018-12,7.17241,17.8,-2.2,28.77,Cold
348,40700,Parsabad,Ardebil,2019-01,5.35806,20.9,-4.0,23.63,Cold
349,40700,Parsabad,Ardebil,2019-02,6.89286,16.4,-1.1,17.42,Cold
350,40700,Parsabad,Ardebil,2019-03,9.44194,23.0,-0.5,27.54,Cold
351,40700,Parsabad,Ardebil,2019-04,13.4567,28.2,2.1,51.41,Moderate
352,40700,Parsabad,Ardebil,2019-05,21.8452,33.8,10.0,10.42,Warm
353,40700,Parsabad,Ardebil,2019-06,27.1267,38.5,14.9,0.01,Warm
354,40700,Parsabad,Ardebil,2019-07,27.0581,36.8,12.5,4.9,Warm
355,40700,Parsabad,Ardebil,2019-08,25.929,37.0,14.0,3.41,Warm
356,40700,Parsabad,Ardebil,2019-09,20.71,32.2,9.2,37.15,Warm
357,40700,Parsabad,Ardebil,2019-10,18.3065,29.5,6.8,3.93,Moderate
358,40700,Parsabad,Ardebil,2019-11,9.47333,21.4,-1.2,17.82,Cold
359,40700,Parsabad,Ardebil,2019-12,7.7871,20.0,-0.7,13.74,Cold
360,40700,Parsabad,Ardebil,2020-01,5.36452,19.2,-3.7,15.84,Cold
361,40700,Parsabad,Ardebil,2020-02,7.62414,26.4,-6.2,20.06,Cold
362,40700,Parsabad,Ardebil,2020-03,10.4613,23.9,0.1,21.02,Moderate
363,40700,Parsabad,Ardebil,2020-04,12.1833,27.0,-1.2,46.12,Moderate
364,40700,Parsabad,Ardebil,2020-05,20.3968,34.8,8.1,18.4,Warm
365,40700,Parsabad,Ardebil,2020-06,26.07,39.5,12.1,10.8,Warm
366,40700,Parsabad,Ardebil,2020-07,27.9,38.0,15.4,0.33,Warm
367,40700,Parsabad,Ardebil,2020-08,24.4935,35.7,11.8,34.41,Warm
368,40700,Parsabad,Ardebil,2020-09,22.99,32.9,10.0,6.9,Warm
369,40700,Parsabad,Ardebil,2020-10,17.19,27.0,7.5,28.02,Moderate
370,40700,Parsabad,Ardebil,2020-11,10.7833,25.4,-1.6,9.84,Moderate
371,40700,Parsabad,Ardebil,2020-12,5.5,12.0,-3.1,30.98,Cold
372,40700,Parsabad,Ardebil,2021-01,4.44839,20.6,-6.3,26.4,Cold
373,40700,Parsabad,Ardebil,2021-02,6.07037,22.1,-5.2,14.25,Cold
374,40700,Parsabad,Ardebil,2021-03,7.97419,22.2,-2.2,51.83,Cold
375,40700,Parsabad,Ardebil,2021-04,16.92,33.0,4.9,11.33,Moderate
376,40700,Parsabad,Ardebil,2021-05,21.4065,34.6,8.7,27.52,Warm
377,40700,Parsabad,Ardebil,2021-06,26.6267,39.3,15.2,0.0,Warm
378,40700,Parsabad,Ardebil,2021-07,28.3032,39.0,17.9,0.0,Warm
379,40700,Parsabad,Ardebil,2021-08,27.9903,39.6,15.8,0.01,Warm
380,40700,Parsabad,Ardebil,2021-09,22.8667,35.5,9.2,10.71,Warm
381,40700,Parsabad,Ardebil,2021-10,14.6581,28.2,1.4,34.01,Moderate
382,40700,Parsabad,Ardebil,2021-11,10.1533,23.8,-1.2,6.23,Moderate
383,40700,Parsabad,Ardebil,2021-12,6.74194,21.6,-5.4,11.61,Cold
384,40700,Parsabad,Ardebil,2022-01,4.88387,17.0,-6.8,9.45,Cold
385,40700,Parsabad,Ardebil,2022-02,7.59286,21.4,-5.5,6.15,Cold
386,40700,Parsabad,Ardebil,2022-03,6.84839,24.1,-2.6,57.52,Cold
387,40700,Parsabad,Ardebil,2022-04,16.35,33.2,3.4,2.41,Moderate
388,40700,Parsabad,Ardebil,2022-05,18.8742,34.3,9.2,30.12,Moderate
389,40700,Parsabad,Ardebil,2022-06,26.2133,37.8,11.8,7.33,Warm
390,40700,Parsabad,Ardebil,2022-07,27.2484,40.0,12.8,0.91,Warm
391,40700,Parsabad,Ardebil,2022-08,26.529,38.6,13.6,7.2,Warm
392,40700,Parsabad,Ardebil,2022-09,23.57,38.6,11.9,0.01,Warm
393,40700,Parsabad,Ardebil,2022-10,18.3129,29.9,6.6,16.92,Moderate
394,40700,Parsabad,Ardebil,2022-11,11.6533,24.7,2.2,21.24,Moderate
395,40700,Parsabad,Ardebil,2022-12,5.09355,14.5,-3.4,9.43,Cold
396,40700,Parsabad,Ardebil,2023-01,3.32903,17.7,-5.6,10.51,Cold
397,40700,Parsabad,Ardebil,2023-02,5.37857,21.3,-5.4,8.23,Cold
398,40700,Parsabad,Ardebil,2023-03,13.2677,30.5,2.1,1.3,Moderate
399,40700,Parsabad,Ardebil,2023-04,15.6833,29.0,1.7,12.2,Moderate
400,40700,Parsabad,Ardebil,2023-05,20.4194,34.1,8.2,49.51,Warm
401,40700,Parsabad,Ardebil,2023-06,25.7533,36.4,13.5,13.02,Warm
402,40700,Parsabad,Ardebil,2023-07,27.0516,39.0,16.0,43.0,Warm
403,40700,Parsabad,Ardebil,2023-08,28.2323,40.5,14.6,1.81,Warm
404,40700,Parsabad,Ardebil,2023-09,21.73,35.7,10.6,55.13,Warm
405,40700,Parsabad,Ardebil,2023-10,17.9968,31.6,6.7,56.11,Moderate
406,40700,Parsabad,Ardebil,2023-11,13.6933,30.3,-1.3,1.63,Moderate
407,40700,Parsabad,Ardebil,2023-12,8.50645,23.9,-2.2,12.61,Cold
408,40700,Parsabad,Ardebil,2024-01,4.20667,19.1,-11.3,44.72,Cold
409,40700,Parsabad,Ardebil,2024-02,6.8,24.1,-8.8,0.81,Cold
410,40700,Parsabad,Ardebil,2024-03,8.96,25.4,-7.5,46.7,Cold
411,40700,Parsabad,Ardebil,2024-04,16.6233,30.6,3.8,15.91,Moderate
412,40701,Maku,Azarbayjan-e-Gharbi,1990-01,-8.2,2.0,-20.6,26.73,Cold
413,40701,Maku,Azarbayjan-e-Gharbi,1990-02,-4.22727,6.5,-18.6,9.09,Cold
414,40701,Maku,Azarbayjan-e-Gharbi,1990-03,4.11786,14.2,-10.4,10.71,Cold
415,40701,Maku,Azarbayjan-e-Gharbi,1990-04,9.00357,23.0,-2.0,39.36,Cold
416,40701,Maku,Azarbayjan-e-Gharbi,1990-05,14.0767,28.2,3.4,25.63,Moderate
417,40701,Maku,Azarbayjan-e-Gharbi,1990-06,19.6433,31.6,9.6,17.53,Moderate
418,40701,Maku,Azarbayjan-e-Gharbi,1990-07,24.2226,35.0,13.6,0.01,Warm
419,40701,Maku,Azarbayjan-e-Gharbi,1990-08,22.4097,31.2,14.0,1.02,Warm
420,40701,Maku,Azarbayjan-e-Gharbi,1990-09,19.69,30.5,9.5,6.6,Moderate
421,40701,Maku,Azarbayjan-e-Gharbi,1990-10,11.7194,22.8,-0.6,11.63,Moderate
422,40701,Maku,Azarbayjan-e-Gharbi,1990-11,7.74828,20.8,-3.8,6.35,Cold
423,40701,Maku,Azarbayjan-e-Gharbi,1990-12,-0.534483,13.4,-17.6,24.93,Cold
424,40701,Maku,Azarbayjan-e-Gharbi,1991-01,-5.08214,7.0,-17.6,11.16,Cold
425,40701,Maku,Azarbayjan-e-Gharbi,1991-02,-3.288,9.0,-15.8,6.62,Cold
426,40701,Maku,Azarbayjan-e-Gharbi,1991-03,3.96429,20.5,-14.0,70.83,Cold
427,40701,Maku,Azarbayjan-e-Gharbi,1991-04,11.8103,22.5,1.8,17.75,Moderate
428,40701,Maku,Azarbayjan-e-Gharbi,1991-05,13.4567,23.5,2.4,54.74,Moderate
429,40701,Maku,Azarbayjan-e-Gharbi,1991-06,19.1867,30.2,8.0,37.76,Moderate
430,40701,Maku,Azarbayjan-e-Gharbi,1991-07,23.3226,34.8,12.8,14.31,Warm
431,40701,Maku,Azarbayjan-e-Gharbi,1991-08,23.9677,35.2,13.6,0.34,Warm
432,40701,Maku,Azarbayjan-e-Gharbi,1991-09,19.0233,33.0,7.6,0.02,Moderate
433,40701,Maku,Azarbayjan-e-Gharbi,1991-10,13.7267,24.0,3.0,8.5,Moderate
434,40701,Maku,Azarbayjan-e-Gharbi,1991-11,5.548,13.0,-2.6,30.81,Cold
435,40701,Maku,Azarbayjan-e-Gharbi,1991-12,-3.56154,8.0,-15.0,38.13,Cold
436,40701,Maku,Azarbayjan-e-Gharbi,1992-01,-9.01724,1.2,-22.0,19.22,Cold
437,40701,Maku,Azarbayjan-e-Gharbi,1992-02,-6.18182,7.0,-17.5,17.76,Cold
438,40701,Maku,Azarbayjan-e-Gharbi,1992-03,0.303704,13.5,-14.2,6.23,Cold
439,40701,Maku,Azarbayjan-e-Gharbi,1992-04,8.74138,19.0,-2.0,44.34,Cold
440,40701,Maku,Azarbayjan-e-Gharbi,1992-05,11.8267,25.6,0.0,64.63,Moderate
441,40701,Maku,Azarbayjan-e-Gharbi,1992-06,16.4833,29.0,7.4,45.22,Moderate
442,40701,Maku,Azarbayjan-e-Gharbi,1992-07,21.7233,33.0,8.0,13.81,Warm
443,40701,Maku,Azarbayjan-e-Gharbi,1992-08,20.9759,32.0,11.0,22.81,Warm
444,40701,Maku,Azarbayjan-e-Gharbi,1992-09,16.8034,30.5,2.4,3.01,Moderate
445,40701,Maku,Azarbayjan-e-Gharbi,1992-10,13.3483,24.5,2.5,7.01,Moderate
446,40701,Maku,Azarbayjan-e-Gharbi,1992-11,4.34,17.6,-10.6,31.86,Cold
447,40701,Maku,Azarbayjan-e-Gharbi,1992-12,-2.63913,7.6,-12.5,8.53,Cold
448,40701,Maku,Azarbayjan-e-Gharbi,1993-01,-5.86538,7.0,-16.0,17.22,Cold
449,40701,Maku,Azarbayjan-e-Gharbi,1993-02,-7.33333,5.8,-19.5,61.07,Cold
450,40701,Maku,Azarbayjan-e-Gharbi,1993-03,0.568,17.6,-10.0,13.97,Cold
451,40701,Maku,Azarbayjan-e-Gharbi,1993-04,9.05556,22.5,-6.0,44.68,Cold
452,40701,Maku,Azarbayjan-e-Gharbi,1993-05,13.3226,23.5,3.5,52.54,Moderate
453,40701,Maku,Azarbayjan-e-Gharbi,1993-06,17.7897,31.0,8.6,62.93,Moderate
454,40701,Maku,Azarbayjan-e-Gharbi,1993-07,22.5419,33.2,10.8,20.61,Warm
455,40701,Maku,Azarbayjan-e-Gharbi,1993-08,22.071,32.0,13.6,35.65,Warm
456,40701,Maku,Azarbayjan-e-Gharbi,1993-09,19.0679,31.0,6.4,1.11,Moderate
457,40701,Maku,Azarbayjan-e-Gharbi,1993-10,11.6241,22.5,0.0,13.93,Moderate
458,40701,Maku,Azarbayjan-e-Gharbi,1993-11,-1.235,15.2,-15.3,77.24,Cold
459,40701,Maku,Azarbayjan-e-Gharbi,1993-12,-5.40952,6.8,-17.5,0.83,Cold
460,40701,Maku,Azarbayjan-e-Gharbi,1994-01,-4.2381,5.6,-12.4,11.04,Cold
461,40701,Maku,Azarbayjan-e-Gharbi,1994-02,-4.56471,4.6,-16.5,19.59,Cold
462,40701,Maku,Azarbayjan-e-Gharbi,1994-03,4.28696,15.4,-9.4,39.94,Cold
463,40701,Maku,Azarbayjan-e-Gharbi,1994-04,12.8821,25.8,0.6,44.24,Moderate
464,40701,Maku,Azarbayjan-e-Gharbi,1994-05,14.5667,26.0,5.6,69.67,Moderate
465,40701,Maku,Azarbayjan-e-Gharbi,1994-06,18.3724,31.0,7.2,70.25,Moderate
466,40701,Maku,Azarbayjan-e-Gharbi,1994-07,22.1226,30.4,11.6,6.01,Warm
467,40701,Maku,Azarbayjan-e-Gharbi,1994-08,22.85,31.6,15.2,1.1,Warm
468,40701,Maku,Azarbayjan-e-Gharbi,1994-09,18.2931,28.6,8.5,3.92,Moderate
469,40701,Maku,Azarbayjan-e-Gharbi,1994-10,12.7667,23.0,3.4,24.02,Moderate
470,40701,Maku,Azarbayjan-e-Gharbi,1994-11,4.85833,17.0,-4.4,48.59,Cold
471,40701,Maku,Azarbayjan-e-Gharbi,1994-12,-5.82857,6.0,-15.8,22.59,Cold
472,40701,Maku,Azarbayjan-e-Gharbi,1995-01,-1.44,8.0,-15.6,10.02,Cold
473,40701,Maku,Azarbayjan-e-Gharbi,1995-02,0.9,10.0,-7.6,8.77,Cold
474,40701,Maku,Azarbayjan-e-Gharbi,1995-03,5.55,16.2,-4.6,24.54,Cold
475,40701,Maku,Azarbayjan-e-Gharbi,1995-04,10.0074,19.2,-0.2,43.28,Moderate
476,40701,Maku,Azarbayjan-e-Gharbi,1995-05,15.6276,27.5,3.4,52.64,Moderate
477,40701,Maku,Azarbayjan-e-Gharbi,1995-06,19.1,31.8,9.0,24.55,Moderate
478,40701,Maku,Azarbayjan-e-Gharbi,1995-07,22.5484,31.6,12.6,39.74,Warm
479,40701,Maku,Azarbayjan-e-Gharbi,1995-08,24.0097,34.0,14.6,3.02,Warm
480,40701,Maku,Azarbayjan-e-Gharbi,1995-09,18.6556,32.6,6.4,42.61,Moderate
481,40701,Maku,Azarbayjan-e-Gharbi,1995-10,10.4633,21.4,1.8,9.71,Moderate
482,40701,Maku,Azarbayjan-e-Gharbi,1995-11,5.72857,17.0,-6.0,7.72,Cold
483,40701,Maku,Azarbayjan-e-Gharbi,1995-12,-1.16818,11.5,-12.8,0.76,Cold
484,40701,Maku,Azarbayjan-e-Gharbi,1996-01,-3.25455,10.2,-14.0,9.43,Cold
485,40701,Maku,Azarbayjan-e-Gharbi,1996-02,0.747826,12.0,-15.0,9.75,Cold
486,40701,Maku,Azarbayjan-e-Gharbi,1996-03,3.85417,13.2,-6.6,41.65,Cold
487,40701,Maku,Azarbayjan-e-Gharbi,1996-04,8.96552,21.2,-1.6,47.76,Cold
488,40701,Maku,Azarbayjan-e-Gharbi,1996-05,16.7387,27.0,7.0,32.78,Moderate
489,40701,Maku,Azarbayjan-e-Gharbi,1996-06,18.5286,33.8,7.2,10.48,Moderate
490,40701,Maku,Azarbayjan-e-Gharbi,1996-07,24.429,35.5,14.0,19.54,Warm
491,40701,Maku,Azarbayjan-e-Gharbi,1996-08,24.2548,35.5,13.6,0.33,Warm
492,40701,Maku,Azarbayjan-e-Gharbi,1996-09,19.2897,29.4,8.0,22.9,Moderate
493,40701,Maku,Azarbayjan-e-Gharbi,1996-10,11.9097,22.0,1.0,24.61,Moderate
494,40701,Maku,Azarbayjan-e-Gharbi,1996-11,5.18518,14.4,-6.6,0.21,Cold
495,40701,Maku,Azarbayjan-e-Gharbi,1996-12,4.18261,12.5,-3.0,16.45,Cold
496,40701,Maku,Azarbayjan-e-Gharbi,1997-01,-0.973913,10.6,-13.2,3.74,Cold
497,40701,Maku,Azarbayjan-e-Gharbi,1997-02,-3.935,10.0,-15.0,29.42,Cold
498,40701,Maku,Azarbayjan-e-Gharbi,1997-03,0.573077,14.0,-9.5,19.29,Cold
499,40701,Maku,Azarbayjan-e-Gharbi,1997-04,9.84138,27.5,-2.6,5.62,Cold
500,40701,Maku,Azarbayjan-e-Gharbi,1997-05,15.8097,28.4,5.0,37.82,Moderate
501,40701,Maku,Azarbayjan-e-Gharbi,1997-06,19.7533,30.0,5.0,28.13,Moderate
502,40701,Maku,Azarbayjan-e-Gharbi,1997-07,22.8667,33.5,13.2,31.22,Warm
503,40701,Maku,Azarbayjan-e-Gharbi,1997-08,24.3323,34.0,16.0,0.12,Warm
504,40701,Maku,Azarbayjan-e-Gharbi,1997-09,17.0933,31.0,4.2,26.26,Moderate
505,40701,Maku,Azarbayjan-e-Gharbi,1997-10,14.07,25.2,1.2,20.02,Moderate
506,40701,Maku,Azarbayjan-e-Gharbi,1997-11,5.00714,14.8,-3.6,5.1,Cold
507,40701,Maku,Azarbayjan-e-Gharbi,1997-12,-1.3625,12.5,-16.8,15.27,Cold
508,40701,Maku,Azarbayjan-e-Gharbi,1998-01,-4.32273,5.0,-16.0,11.64,Cold
509,40701,Maku,Azarbayjan-e-Gharbi,1998-02,-4.1619,9.8,-13.0,2.05,Cold
510,40701,Maku,Azarbayjan-e-Gharbi,1998-03,4.50357,17.6,-7.0,15.94,Cold
511,40701,Maku,Azarbayjan-e-Gharbi,1998-04,12.4296,26.0,0.6,32.72,Moderate
512,40701,Maku,Azarbayjan-e-Gharbi,1998-05,15.3464,27.6,5.0,94.22,Moderate
513,40701,Maku,Azarbayjan-e-Gharbi,1998-06,21.7828,36.0,10.0,31.1,Warm
514,40701,Maku,Azarbayjan-e-Gharbi,1998-07,23.8452,33.6,13.0,15.3,Warm
515,40701,Maku,Azarbayjan-e-Gharbi,1998-08,24.3452,37.5,14.0,1.42,Warm
516,40701,Maku,Azarbayjan-e-Gharbi,1998-09,18.9103,33.5,8.2,5.23,Moderate
517,40701,Maku,Azarbayjan-e-Gharbi,1998-10,13.6517,26.0,1.0,7.02,Moderate
518,40701,Maku,Azarbayjan-e-Gharbi,1998-11,9.184,19.0,-0.4,13.32,Cold
519,40701,Maku,Azarbayjan-e-Gharbi,1998-12,2.40417,19.0,-6.5,2.53,Cold
520,40701,Maku,Azarbayjan-e-Gharbi,1999-01,-0.233333,9.6,-10.0,2.14,Cold
521,40701,Maku,Azarbayjan-e-Gharbi,1999-02,2.74583,11.2,-9.6,4.16,Cold
522,40701,Maku,Azarbayjan-e-Gharbi,1999-03,5.10741,16.5,-4.0,24.52,Cold
523,40701,Maku,Azarbayjan-e-Gharbi,1999-04,10.4259,22.8,1.0,42.03,Moderate
524,40701,Maku,Azarbayjan-e-Gharbi,1999-05,15.6548,30.6,2.0,50.82,Moderate
525,40701,Maku,Azarbayjan-e-Gharbi,1999-06,19.7,32.3,11.0,55.61,Moderate
526,40701,Maku,Azarbayjan-e-Gharbi,1999-07,23.3774,33.0,13.2,0.14,Warm
527,40701,Maku,Azarbayjan-e-Gharbi,1999-08,25.2129,36.0,14.6,22.52,Warm
528,40701,Maku,Azarbayjan-e-Gharbi,1999-09,18.2821,31.0,6.0,25.11,Moderate
529,40701,Maku,Azarbayjan-e-Gharbi,1999-10,13.1964,27.8,0.0,27.12,Moderate
530,40701,Maku,Azarbayjan-e-Gharbi,1999-11,5.79565,16.0,-7.2,10.84,Cold
531,40701,Maku,Azarbayjan-e-Gharbi,1999-12,1.62692,13.0,-8.0,6.4,Cold
532,40701,Maku,Azarbayjan-e-Gharbi,2000-01,-2.61818,10.4,-16.8,19.84,Cold
533,40701,Maku,Azarbayjan-e-Gharbi,2000-02,-1.65217,10.0,-10.5,10.56,Cold
534,40701,Maku,Azarbayjan-e-Gharbi,2000-03,3.675,14.0,-10.0,27.63,Cold
535,40701,Maku,Azarbayjan-e-Gharbi,2000-04,12.9607,25.0,2.0,21.9,Moderate
536,40701,Maku,Azarbayjan-e-Gharbi,2000-05,15.0517,26.0,2.4,33.71,Moderate
537,40701,Maku,Azarbayjan-e-Gharbi,2000-06,20.4867,32.2,10.0,7.02,Warm
538,40701,Maku,Azarbayjan-e-Gharbi,2000-07,26.6161,37.0,17.0,4.62,Warm
539,40701,Maku,Azarbayjan-e-Gharbi,2000-08,24.5828,37.5,13.0,11.6,Warm
540,40701,Maku,Azarbayjan-e-Gharbi,2000-09,19.2621,30.8,7.8,4.2,Moderate
541,40701,Maku,Azarbayjan-e-Gharbi,2000-10,11.12,24.6,2.0,18.73,Moderate
542,40701,Maku,Azarbayjan-e-Gharbi,2000-11,4.63846,13.6,-4.8,11.12,Cold
543,40701,Maku,Azarbayjan-e-Gharbi,2000-12,0.433333,9.3,-7.0,14.91,Cold
544,40701,Maku,Azarbayjan-e-Gharbi,2001-01,-3.54516,8.2,-15.8,9.89,Cold
545,40701,Maku,Azarbayjan-e-Gharbi,2001-02,1.72857,13.8,-10.6,8.32,Cold
546,40701,Maku,Azarbayjan-e-Gharbi,2001-03,8.62258,23.0,-2.2,30.94,Cold
547,40701,Maku,Azarbayjan-e-Gharbi,2001-04,12.0533,23.0,2.4,40.68,Moderate
548,40701,Maku,Azarbayjan-e-Gharbi,2001-05,13.7677,25.4,4.6,68.14,Moderate
549,40701,Maku,Azarbayjan-e-Gharbi,2001-06,21.1733,33.8,9.0,0.72,Warm
550,40701,Maku,Azarbayjan-e-Gharbi,2001-07,23.9871,35.5,13.0,4.69,Warm
551,40701,Maku,Azarbayjan-e-Gharbi,2001-08,24.6097,36.6,14.2,1.22,Warm
552,40701,Maku,Azarbayjan-e-Gharbi,2001-09,20.1533,32.0,8.8,0.01,Warm
553,40701,Maku,Azarbayjan-e-Gharbi,2001-10,11.7968,26.0,-2.6,24.63,Moderate
554,40701,Maku,Azarbayjan-e-Gharbi,2001-11,4.34667,18.0,-12.0,10.42,Cold
555,40701,Maku,Azarbayjan-e-Gharbi,2001-12,1.17742,9.5,-11.0,19.44,Cold
556,40701,Maku,Azarbayjan-e-Gharbi,2002-01,-4.15806,11.5,-15.4,7.65,Cold
557,40701,Maku,Azarbayjan-e-Gharbi,2002-02,2.80714,11.6,-8.4,2.26,Cold
558,40701,Maku,Azarbayjan-e-Gharbi,2002-03,6.16452,18.8,-7.8,26.43,Cold
559,40701,Maku,Azarbayjan-e-Gharbi,2002-04,9.07333,16.5,-1.4,59.68,Cold
560,40701,Maku,Azarbayjan-e-Gharbi,2002-05,12.9065,28.4,2.6,59.75,Moderate
561,40701,Maku,Azarbayjan-e-Gharbi,2002-06,19.1833,31.5,8.8,48.42,Moderate
562,40701,Maku,Azarbayjan-e-Gharbi,2002-07,22.9871,33.8,14.0,14.23,Warm
563,40701,Maku,Azarbayjan-e-Gharbi,2002-08,23.0,32.5,13.0,7.52,Warm
564,40701,Maku,Azarbayjan-e-Gharbi,2002-09,20.88,29.5,10.6,2.33,Warm
565,40701,Maku,Azarbayjan-e-Gharbi,2002-10,14.5226,26.0,0.6,13.42,Moderate
566,40701,Maku,Azarbayjan-e-Gharbi,2002-11,6.95333,17.3,-2.8,13.71,Cold
567,40701,Maku,Azarbayjan-e-Gharbi,2002-12,-6.04839,8.0,-20.2,38.17,Cold
568,40701,Maku,Azarbayjan-e-Gharbi,2003-01,-1.93871,10.0,-12.8,15.74,Cold
569,40701,Maku,Azarbayjan-e-Gharbi,2003-02,-1.2,8.6,-13.0,32.71,Cold
570,40701,Maku,Azarbayjan-e-Gharbi,2003-03,0.819355,10.5,-12.6,48.28,Cold
571,40701,Maku,Azarbayjan-e-Gharbi,2003-04,9.33667,20.0,-3.8,74.78,Cold
572,40701,Maku,Azarbayjan-e-Gharbi,2003-05,15.2677,25.7,4.2,49.27,Moderate
573,40701,Maku,Azarbayjan-e-Gharbi,2003-06,17.96,29.0,5.0,41.05,Moderate
574,40701,Maku,Azarbayjan-e-Gharbi,2003-07,22.9355,32.9,12.8,31.02,Warm
575,40701,Maku,Azarbayjan-e-Gharbi,2003-08,23.8129,37.8,13.6,26.03,Warm
576,40701,Maku,Azarbayjan-e-Gharbi,2003-09,18.3567,34.0,7.2,24.62,Moderate
577,40701,Maku,Azarbayjan-e-Gharbi,2003-10,15.129,26.6,2.0,40.83,Moderate
578,40701,Maku,Azarbayjan-e-Gharbi,2003-11,5.07,15.5,-3.6,37.77,Cold
579,40701,Maku,Azarbayjan-e-Gharbi,2003-12,-0.706452,12.0,-11.8,8.44,Cold
580,40701,Maku,Azarbayjan-e-Gharbi,2004-01,-2.20323,9.0,-13.0,14.43,Cold
581,40701,Maku,Azarbayjan-e-Gharbi,2004-02,0.37931,11.5,-9.2,28.92,Cold
582,40701,Maku,Azarbayjan-e-Gharbi,2004-03,6.97419,21.5,-5.4,26.98,Cold
583,40701,Maku,Azarbayjan-e-Gharbi,2004-04,8.68667,25.0,-8.0,42.37,Cold
584,40701,Maku,Azarbayjan-e-Gharbi,2004-05,14.1097,25.8,4.0,81.39,Moderate
585,40701,Maku,Azarbayjan-e-Gharbi,2004-06,19.43,30.8,8.4,28.83,Moderate
586,40701,Maku,Azarbayjan-e-Gharbi,2004-07,21.8355,34.0,10.2,22.72,Warm
587,40701,Maku,Azarbayjan-e-Gharbi,2004-08,24.1581,32.6,15.0,1.91,Warm
588,40701,Maku,Azarbayjan-e-Gharbi,2004-09,19.4033,34.2,8.4,0.03,Moderate
589,40701,Maku,Azarbayjan-e-Gharbi,2004-10,13.4903,27.8,1.2,35.03,Moderate
590,40701,Maku,Azarbayjan-e-Gharbi,2004-11,5.89,17.2,-7.0,18.22,Cold
591,40701,Maku,Azarbayjan-e-Gharbi,2004-12,-5.12903,5.0,-15.4,6.08,Cold
592,40701,Maku,Azarbayjan-e-Gharbi,2005-01,-5.20323,5.7,-15.2,13.97,Cold
593,40701,Maku,Azarbayjan-e-Gharbi,2005-02,-3.61071,11.0,-20.2,10.01,Cold
594,40701,Maku,Azarbayjan-e-Gharbi,2005-03,3.88387,15.0,-13.0,50.73,Cold
595,40701,Maku,Azarbayjan-e-Gharbi,2005-04,12.14,27.2,-1.2,36.5,Moderate
596,40701,Maku,Azarbayjan-e-Gharbi,2005-05,14.3677,24.8,2.6,78.06,Moderate
597,40701,Maku,Azarbayjan-e-Gharbi,2005-06,18.64,31.0,9.0,52.94,Moderate
598,40701,Maku,Azarbayjan-e-Gharbi,2005-07,24.7806,35.6,14.8,12.45,Warm
599,40701,Maku,Azarbayjan-e-Gharbi,2005-08,24.4,35.6,12.4,28.54,Warm
600,40701,Maku,Azarbayjan-e-Gharbi,2005-09,18.95,29.4,8.8,8.96,Moderate
601,40701,Maku,Azarbayjan-e-Gharbi,2005-10,12.4129,26.6,0.0,25.32,Moderate
602,40701,Maku,Azarbayjan-e-Gharbi,2005-11,5.78667,20.6,-3.8,20.48,Cold
603,40701,Maku,Azarbayjan-e-Gharbi,2005-12,1.93548,16.2,-12.2,3.34,Cold
